,fileName,tags
656,540889,expression profiling;primates;human evolution
657,540889,pan;homo;evolution;expression;tf
658,546157,neuroscience;morality;fmri;judgment;moral
659,546157,moral reasoning;moral;ethics;neuroscience;emotion
660,546157,affect;neuroscience;cognition;emotion
661,546157,ethics;emotion;thesis
662,549806,es;evolution;domain;continuous;ea
663,549806,parameter;optimization;pathway
664,549806,paramestim;identification;pathways;sysbio
665,549806,parameter;sysbio;pathway
666,549806,metaheuristic;evolutionary computation;stochastic;biomedical;comparison;parameter estimation;evolution strategies
667,553494,singlecell;moleculedetection;microfluidics
668,553494,noise;gene expression
669,553494,protein;noise;methods;expression;detection
670,553494,gene expression;experiment;noise;fluctuations;single molecule;stochasticity;bursting
671,553494,protein;expression;stochastic
672,553494,expression;stochastic;gene
673,553494,noise;expression
674,553494,stochasticity;protein
675,553497,duplication;evolution;yeast;gene;rapid;speciation;loss
676,553497,speciation;yeast
677,553497,genome duplication;speciation;polyploidy;yeast
678,559064,evolution;gene;development;gene regulation;network;pre cambrian
679,559064,plan;gene;network;regulation;expression;evolution;body
680,559064,gene expression;gene networks;review;network motifs
681,559064,grn;network;trn
682,559064,evolution;network;developement;genetics;phylogeny
683,559064,evolution;network;development;phylogeny;gene
684,559064,transcription;gene;network;body;regulation;plan;review;animal
685,559064,evolution;regulatory network;grn
686,560813,protein;interaction
687,560813,interaction;tap;ht;yeast;complex
688,560813,network;pin;ppi
689,560813,genettic interactions;p2p
690,560813,high throughput dataset;ppi;bio
691,560813,protein;yeast;interaction
692,560813,proteome;yeast;ip;tap
693,560813,network;evolution;reconstruction;p2p;resource
694,560813,networks;binding;structure;yeast
695,571538,detection;polymorhpism;snp;arrays
696,571538,arrays;snps
697,571538,snp;cis trans;microarray
698,602903,recursion;songbird;syntax;language evolution;commentary;bird
699,602903,songbirds;recursion;birds;language
700,602903,language;recursion;acquisition;birds;animal
701,609199,language;cognition;sapir whorf hypothesis;number;sapir whorf;cpprosem2;numbers;counting
702,609199,sapir whorf;counting;numbers;cognition;language;cpprosem2
703,609199,number;sapir whorf hypothesis
704,612608,secondary;bayesian;structure;rna;bioinformatics;partition;function
705,612608,bioinformatics;secondary structure;rna;statistics
706,612608,structure;review;rna
707,612608,rna secondary structure;review
708,613191,yeast;regulation;metabolism
709,613191,network;metabolic;model;methodspaper;regulation;transcription;yeast
710,613191,transcription;reconstruction;regulatory;network motif;network;metabolic;chip2
711,613191,gene regulation;palsson;regulatory networks;yeast;fba
712,613191,integrative;system biology
713,613191,metabolite;network;yeast
714,620656,yeast;transcription;expression;association
715,620656,qtl;expression;yeast;transcription;regulation
716,620656,qtl;regulatory network;yeast;eqtl
717,620656,key  gene expression;tech  qtl;system  yeast;tech  population genetics;tech  microarray
718,620656,yeast;cis trans
719,620656,tacqa;expression;qtl;yeast
720,620656,eqtl;yeast
721,622483,stochastic;expression;gene
722,622483,noise;theory;fluctuations;gene expression
723,622483,stochastic;gene;expression;model
724,656280,episodic memory;planning;general
725,656280,tool;planning;apes;future
726,656280,cognition;primate
727,656280,cognition;tool;apes
728,656280,future;planning;tool;primate;tool use;call;apes;cognition
729,668899,social networks;evolution;graphs
730,668899,network dynamics;collective action;nature;cooperation;social networks
731,668899,tragedycommons;culture;cooperation;society
732,668899,cooperation;evolution;network
733,668899,networks;evolution;model;game
734,668899,graph;links;network;evolution
735,668899,endorsements;printed;networks;mathematics;graphs
736,668933,rna;genetics;transcription;dna;ncrna
737,668933,rna;review;genome
738,668933,genetics;dna
739,668933,genetics;gene
740,668933,rna;views
741,668933,reviews;molecular;genomics
742,698675,conserved;evolution;human;selection;annotation;constraint;prediction;alignment;rate;transcription;turnover;mammal
743,698675,tfbs;turnover;alignment;selection;annotation;footprinting;evolution;constraint;conserved;transcription;mammal;human;prediction;mammals;rate
744,698675,transcription;mammals;footprinting;tfbs
745,702349,ofc;fmri;neuroscience;exploration exploitation;reward;learning;cortex;ips;neuroeconomics
746,702349,fmri;decision making;exploration
747,702349,pfc;quals;decision making;basal ganglia
748,702349,cortex;reinforcement learning;decision;explore exploit
749,702349,reinforcement learning;exploration;brain
750,738207,physicians;co citations;authority;quality;index;connections;analysis;webometrics;webmetrics;influence;co citation;citations;researchers;central;contribution;experts;discourse analysis;expert;discourse;author influence;graphing;discourse analysis;bibliography;pub;publications;biomedical;metrics;kol;pubs;authors;paper;kols;medicine;indices;highly cited;impact;medical;mapping;bibliometrics;impact factor;impact factor;scientometrics;webliometrics;literature;citation analysis;author influence;article;significance;co authorship;ranking;articles;performance;sna;social network analysis;social;leaders;webliography;citationanalysis;leader;author impact;centrality;influential;author impact;key opinion leader;citation;thought leader;author;social network analysis;keyopinionleader;citation analysis;thought leader;authorities;socialnetworks
751,738207,citation context;nlp
752,738207,rhetoric;citation analysis;discourse analysis
753,740681,phd;folksonomy;tagging;folksonomies
754,740681,golder;citation;tagging;must;huberman;problems
755,740681,tagging;usage
756,740681,social navigation;folksonomies;social informatics;collaborative;hcm2006;folksonomy;collaboration;metadata;tagging;classification;social;social networks;phd
757,740681,tagging;classification;folksonomies;bookmarking;social;patterns
758,740681,communities;online;collaboration;tagging
759,740681,social software;folksonomy;tagging;relevance;web epistemology
760,740681,social networks;metadata;tagging;social informatics;folksonomies;bookmarking
761,740681,tagging;folksonomy;collaboration;collaborative
762,740681,urn;model;jis;behavior;tagging;modeling;characterization;user
763,740681,collective knowledge;tagging;collaborative;km;folksonomy;knowledge
764,740681,tagging;delicious;comportamento;classificazione cooperativa;utente;folksonomy
765,740681,classification;social networks;social informatics;social navigation
766,740681,hcm2006;social;metadata
767,771131,social;exchange;choice;cingulate cortex;contribution
768,771131,choice;cingulate cortex;contribution;exchange;social
769,771144,rna;sirna;rnai
770,771144,rna;review
771,771144,ncrna;review;pirna
772,771144,noncoding rna;gene regulation
773,771144,pirna;microrna
774,771144,general rna;reviews;mirna
775,771168,storage;food;strategic;animal
776,771168,theory of mind;scrub jay;bird
777,771168,storage;observational learning;theory of mind;food;strategy;srcub jays;animal;strategic
778,778023,deep;belief;inference;network;nets;neural
779,778023,pca;neural net;r
780,778023,pca;neural networks;statistics;algorithms;r
781,778023,machinelearning;deepbeliefnets;dimensionalityreduction;unsupervised;neuralnetwork;autoencoder
782,778023,neural;data;network;neuralnetwork
783,778023,dimensionality reduction;machine learning;autoencoder;neural network
784,778023,neural networks;cs;dimensionality reduction;machine learning
785,778023,connectionist;statistics;modeling
786,802975,learning;cortex;reinforcement;reward;basal ganglia
787,802975,dorsal;ventral;reward;monkey;pfc
788,802975,prefrontal cortex;connectivity;reward;striatum
789,802975,basalganglia;ventralstriatum;striatum;neuroanatomy;monkey
790,802975,ventral striatum; pg;reward;monkey;neuroanatomy
791,833421,network;topology;cancer
792,833421,networks;systems biology;scale free;cancer;bioinformatics;protein interactions;protein networks;interactome
793,833421,bioinformatics;protein interactions
794,833421,cancer;networks
795,833421,systems biology;snps;protein networks;scale free
796,833421,cancer;interactome
797,833421,statistics;human;citesme;interaction;network
798,880918,phenotype;networks;expression
799,880918,networks;expression;association;transcription
800,880918,microarray;metastudy
801,880918,chemical;activity profile;microarray;bioassay;drug
802,880918,signature;expression;map;connectivity;functional annotation
803,880918,genomics;chemical
804,880918,toxicogenomics;data;analysis;expression
805,880918,disease;bioinformatics;genome;drug
806,880918,disease;gene expression;networks
807,880918,network;small molecule;tfs;bioinformatics
808,880918,geneexpression;pharmacology
809,904109,microarray;review;expression
810,904109,expression profiling;gene expression
811,904109,microarray;qtl
812,904109,eisen journal club;eqtl;qtl;in depth;variation;gene expression;association mapping
813,904109,of;genetics;review;gene;expression
814,904109,genetics;expression;review;evolution
815,937059,stem;cell;network;ppi
816,937059,stem;cell;interaction;protein
817,937059,embryonic;biology;transcriptome;stem cells
818,937059,stem cells;systems biology;protein interactions
819,937059,molbio;mesophysics;stem
820,937059,cell;network;stem
821,957831,misc;haplotypes;nssnps;evolution
822,957831,copy number;genomics
823,957831,system  primates;key  genome;key  molecular evolution
824,957831,cnv;human;snp
825,957831,angela presented;eisen journal club;round robin
826,957831,snp;map;human;disease
827,957831,cnv;microarray
828,957831,hapmap;cnv;genomics
829,1016800,evolution;networks;structural biology
830,1016800,protein networks;quaternary structure;ppi review;ppi evolution
831,1016800,binding;evolution;hub;proteins;interactions
832,1016800,interactions;sin;structure
833,1016800,binding;evolution;phd;networks;structure
834,1016800,evolution;protein structure;networks
835,1016800,networks;duplication
836,1036681,dna;assembly;fragmentation;molecular;evolution
837,1036681,shuffling;proteins;mutagenesis;dna;assembly;molecular;evolution;fragmentation
838,1067802,ecology;modelling;artificial intelligence;localization;machine learning;bio inspired;simulation;robot;derivative free;optimization;path
839,1067802,search;bio inspired;infotaxis;optimization;algorithm
840,1067802,olfaction;information
841,1067802,search;simulation;algorithm
842,1097231,cnv;expression;genomics
843,1097231,association;expression;snps
844,1097231,variation;cis regulatory;mammals
845,1097231,round robin;association mapping;gene expression;cnv;eisen journal club;rich presented
846,1097231,hapmap;copy number;snp;cnv
847,1097231,gwas;eqtl
848,1097231,genome variation;evolutionary genomics;gene expression;genotype to phenotype;evolution;copy number;evo devo
849,1116998,gene;network;inference;expression
850,1116998,identification;sysbio;review;pathways
851,1116998,prediction;gene;network
852,1116998,grn;network inference
853,1116998,bioinformatics;network
854,1116998,systems biology;review;network
855,1116998,network inference;tutorial
856,1133633,clustering;rna;structure alignment;secondary structure
857,1133633,alignment;rna;structure;secondary structure;secondary
858,1133633,clustering;structure;rna;alignment
859,1137519,internet;blog;web;20;podcast
860,1137519,internet;knowledgemanagement
861,1137519,web20;internet;ehealth;health;publichealth
862,1144477,anatomy;cortical thickness;brain;connectivity;imaging;mri;small world
863,1144477,connectivity;network;cortex
864,1144477,neuroanatomy;cortex;imaging;network;topology
865,1159615,network;function;protein;prediction
866,1159615,protein function;networks;systems biology;pathways
867,1159615,network;signal transduction;motif
868,1159615,network;graph theory;review
869,1159615,prediction;network;yeast
870,1159615,prediction;network;protein
871,1159615,network;function
872,1159615,protein;review;prediction;function;network;ppi
873,1197981,yigal;kristina;attention;joo seuk
874,1197981,simultanous recording;pfc;parietal cortex
875,1197981,lip;prefrontal;attention;monkey;fef;neurophysiology
876,1197981,parietal;prefrontal cortex;attention
877,1197981,monkey;attention;top down;bottom up;visual search;visual pop out
878,1197981,neurophysiology;monkey;prefrontal;attention;fef;lip
879,1202726,microbial ecology;marine;biogeography
880,1202726,emergent;ecosystem;biology;biogeography;phytoplankton;ocean;model;gcm;community
881,1202726,41061108;biogegraphy;ocean;models;ecosystem;microbial;communites
882,1202726,biology;model;ocean;climate;ecology;phytoplankton
883,1206611,thesis;eur
884,1206611,social;network;evolution
885,1206611,community;2007;k clique;auto correlation;social network;social;evolution;complex network;dynamics
886,1206611,community;organizations;collaboration;persistence;practices
887,1206611,community;tododiss;evolution;social;graph
888,1206611,social networks;social networks;social analysis
889,1206611,community;network
890,1206611,dynamics;complex;algorithms;math;biology
891,1206611,community;networks;evolution;swarm
892,1206611,sociophysics;social dynamics;quantitative;quantifying;evolution;cultural evolution
893,1206611,tagging;sociology;taggingpres;socialnetworking;networktheory
894,1206611,scientific;cell;phone;dynamics;collaboration;percolation;networks;social
895,1206611,evolution;social;network
896,1206611,evolution;sociology;quantifying;cell;complexity;auto correlation;community;collaboration;dynamics;complex network;07;k clique;social network;percolation;network;socialnetworking;networks dynamic;networks;phone;social networks;cooperation;networktheory;quantitative;social dynamics;social networks;social;social analysis;taggingpres;scientific;generations;tagging;swarm;sociophysics;social network;cultural evolution;group;social structure
897,1226851,networks;bioinformatics;computation;statistics
898,1226851,math;bayesian;review
899,1226851,review;statistics;systemsbiology;bayesian
900,1226851,bayesian;bioinformatics
901,1226851,bayesian;sysbio
902,1226851,statistics;bioinformatics;review
903,1226851,bayesian statistics;computational biology;bioinformatics;systems biology
904,1226851,algorithm;2007;bioinformatics;bayesian
905,1272477,drought;ecology;vegetation;climate;precipitation;tropics
906,1272477,climate;vegetation;tropical;drought;ecology;precipitation
907,1272533,scholary;confidence;review;reference;statistics
908,1272533,analysis;biology;statistics;visualizations
909,1272533,statistics;analysis
910,1272533,statistics;biology
911,1272533,statistics;graphs
912,1272533,analysis;statistics
913,1272533,statistics;review
914,1272533,errorbars;statistics;bob;visionlab
915,1272533,validation;classification;statistics;classic;microarray;gene regulation
916,1272533,bars;error;biology;from kell
917,1272533,methods;statistics
918,1307464,transcription;network
919,1307464,network;review
920,1307464,network;tf;motif
921,1307464,network;motif;review
922,1307464,motif;network;network motif
923,1307464,networks;motifs
924,1307464,systems biology;synthetic biology;networks
925,1307464,review;network motifs;gene regulation;gene networks
926,1320727,systems biology;network;disease;topology
927,1320727,interactions;genomics;bioinformatics
928,1320727,networks;disease;reference
929,1320727,genotype phenotype;gene expression
930,1320727,evolvability;gene expression;gene gene;whole genomic;genotype to phenotype;genome variation;diseaseomics;evolutionary genomics;evolutionary proteomics;evolution
931,1320727,human;disease;bioinformatics;global;health;systems
932,1320727,statistics;genomics;network;analysis;bioinformatics;disease;integration;methodspaper;systems
933,1320727,protein;interaction;disease;networks
934,1320727,disease;network
935,1322799,discounting;temporal;reward;human
936,1322799,neuroeconomics;human;decision making;choicebehavior;incentives;fmri;discounting;economics;temporal discounting
937,1322799,decisionmaking;psych;incentives;social;temporaldiscounting;neuroscience;economics
938,1322799,discounting;choicebehavior;neuroeconomics;fmri;neuroimaging;human
939,1322886,carbon;emissions;regional;ipcc;co2;economics;climate;projections;sres
940,1322886,co2;emissions
941,1322886,regional;climate;emissions;carbon;scenarios;co2;economics;global;projections;ipcc;china
942,1336057,rna;non coding;transcriptome
943,1336057,genome;ncrna;classification
944,1336057,expression;rna
945,1336057,noncoding rna;rna;transcription
946,1336057,expression;transcriptome;genome;classification;ncrna;non coding;transcription;noncoding rna
947,1336057,in depth;in depth suggestion;eisen journal club
948,1362387,genome wide;chip seq
949,1362387,genomic;interaction
950,1362387,chip seq;genomics;cis regulatory elements
951,1362387,chipseq;sequencing;dna protein interaction;biotech
952,1362387,solexa;chipchip
953,1362387,molecular;protein
954,1362387,sequencing;method;chip;cisreg
955,1362387,transcription factors;protein dna
956,1362387,protein dna interactions;chip chip
957,1362387,genome;interaction
958,1362387,protein;rna;genome;interaction
959,1362387,complexity;whole genomic;gene expression
960,1388250,misc;evolution
961,1388250,genetics;gene function
962,1388250,encode;affymetrix;genomics;race
963,1388250,function;encode;genome;human
964,1388250,stuart presented;round robin;eisen journal club
965,1388250,evolution;encode
966,1388250,genome;encode;rna;rna world
967,1388250,regulation;accessibility;non protein coding;modification;histone;and;transcriptional;chromatin;transcripts
968,1388250,functional;analysis;genome;encode;human
969,1388250,human genome;encode
970,1388250,genomic;encode
971,1391621,heather;attention;joo seuk;arash;kristina
972,1391621,070207;coherence;lfp;lip;mt;attention
973,1391621,attention;monkeys;visual;synchronization
974,1391621,brain;dynamics;synchronization;visual
975,1391621,simultanous recording;parietal cortex
976,1391621,heather;kristina;attention;arash
977,1391621,attention;mt;lip
978,1392584,joo seuk;attention;kristina;heather;oscillations
979,1392584,kristina;attention;eeg;arash;heather
980,1392584,alpha;vision;human;oscillation;gamma;eeg
981,1392792,genomic;general;encode
982,1392792,gene;molecular
983,1392792,evolution;encode
984,1392792,comparative analysis;gene;encode
985,1392792,genomics;ontology;history;science;gene
986,1392792,emily presented;round robin;eisen journal club
987,1392792,dna;gene;molecular;biology;genomics
988,1392792,genotype to phenotype;gene expression;heredity;genome variation;informatics;orthologs paralogs
989,1392792,genome;encode;gene
990,1418865,rpe;stimulation;habenula;dopamine
991,1418865,inhibition;vta;snc;habenula;rat;prediction
992,1418865,neurophysiology;reinforcement learning;dopamine;rat;habenula
993,1418865,dopamine;vta;lateral habenula;physiology;snc
994,1453145,folksonomy;collaborative;tagging;tag;cloud
995,1453145,collaborative tagging;tagging;tag clouds;folksonomies;folksonomy
996,1453145,search;tool;folksonomy;tagging
997,1465869,anthropology;biology;evolution;race;africa;single origin
998,1465869,evolutionary genomics;genome variation;anthropometry;evolution;evolution of intelligence;pop gen;cultural evolution
999,1465869,afrique;genetique;evolution;paleoanthropologie;phenotype;200707
1000,1465869,ibd;out of africa;pro replacement;morphology;genetics
1001,1465869,phenotype;human;genome;genetics;variation;population dynamics;population
1002,1465869,bottlenecks;population;phenotypic;on;variation;ancient;human
1003,1465869,human evolution;human genetics;human variation
1004,1532668,dorsal striatum;decision making
1005,1532668,striatum;dorsal striatum;reinforcement learning;reward;dopamine;review;decision;basal ganglia
1006,1532668,basal ganglia;striatum;reinforcement learning;dopamine;review
1007,1532668,decision;striatum;reward;dorsal striatum;review
1008,1551105,evolution;yeast;block;gene regulation;networks
1009,1551105,eisen journal club;in depth suggestion
1010,1551105,cis regulatory;fungi
1011,1551105,geneexpression;yeast
1012,1551105,compare genomics;tfbs;regulation
1013,1551105,yeast;transcription
1014,1551105,evolution;acceleration;chip chip;yeast;tf;expression
1015,1551105,devin presented;eisen journal club;rich presented
1016,1551105,divergence;yeast;binding site
1017,1551105,yeast;divergence;transcription;binding;site
1018,1568644,coding;redundancy;lif;correlation
1019,1568644,rate code;kristina
1020,1568644,neurodynamics;computation;neuron;correlation
1021,1568644,coding;correlation;integrate and fire
1022,1568644,rate coding;analysis;synchronization
1023,1568644,correlation;neural coding
1024,1602005,visualization;network alignment;tools;protein protein
1025,1602005,biological;assessment;networks;visulization
1026,1602005,network;biological theme;bioinformatics
1027,1602005,review;network
1028,1602005,visualization;tools;bioinformatics
1029,1610049,round robin;stuart presented;eisen journal club
1030,1610049,genetics;lgt;bacteria;eukaryotes;have as pdf;phylogeny;evolution
1031,1610049,genome;bacterial;gene;eukaryota;evolution;lgt
1032,1610049,drosophila;genomics;wolbachia
1033,1610049,lateral transfer;evolution;bacteria
1034,1610369,c fos;associative memory;mouse;transgenic;2p;morphology;mutant mice;method;imaging;l and m
1035,1610369,tools;memory;amygdala;molecular;biology
1036,1610369,methods;amygdala;consolidation;mutant mice;c fos;retrieval
1037,1610369,associative memory;general
1038,1624776,genome duplication;gene duplication;yeast genomics
1039,1624776,eisen journal club;in depth suggestion
1040,1624776,geneorder;synteny;genometrees
1041,1624776,yeast;proteins;evolution
1042,1624776,evolution;gene
1043,1624776,gene duplication;fungi;adaptation;stress genes;evolution
1044,1624776,yea;gene fusion
1045,1624776,yeast;evolution;synteny;gene
1046,1631613,oceans;co2;carbon;coastal;atmospheric deposition;nitrogen;nitrate;dic;eutrophication;sulfur;acidification;alkalinity
1047,1631613,ocean;impacts;dic;anthropogenic;sulfur;atmosphere;co2;nitrogen;acidification;climate;carbon
1048,1632947,action;science;goal directed;monkey;macaque
1049,1632947,nichola;brian;imitation;jessica;shiva;social cognition
1050,1632947,primate;imitation;social cognition;primates;evolution;cognition;distributed;reasoning;practical;rationality;non linguistic rationality
1051,1632947,cognition;primate;rationality
1052,1632947,inference;monkey
1053,1632947,non linguistic rationality;practical;rationality;reasoning;cognition
1054,1632947,distributed;evolution;rationality;primate
1055,1752368,games;dynamics;language
1056,1752368,real data;nowak;modeling;verb;math;frequency;language evolution
1057,1752368,models;language evolution
1058,1752368,language;evolutionary dynamics
1059,1752368,language;evolution;vocabulary
1060,1752368,historical;words;language;lexicography;linguistics
1061,1752368,evolutionary;thousand;the;language;alternatives;dynamics;rule;of;tombstone;is;a
1062,1752368,evolution;word;modeling;language evolution;word frequency;language
1063,1752368,evolution;clip2;language
1064,1794647,refinement;comparative modeling;simulation methods
1065,1794647,algorithms;phd;modelling;structure;classic
1066,1794647,prediction;structure
1067,1794647,structure;prediction
1068,1794647,x ray;prediction;structure;crystallography;ab initio;star3;protein;nmr
1069,1794647,prediction;protein;computation;structure
1070,1880339,fly;conservation
1071,1880339,genomics;evolution;mirna;fly;motifs;signatures
1072,1880339,fly;networks;regulatory
1073,1880339,genomics;droso
1074,1880339,genome;functional elements;drosophila
1075,1880339,drosophila;bioinformatics;2007;comparative genomics
1076,1880339,comparative;genome
1077,1880603,evolution;genome;gene;phylogeny
1078,1880603,12flies;comparative genomics;drosophila;genome paper
1079,1880603,genome;evolution;fly
1080,1880603,genomics;selection;fly;evolution
1081,1880603,droso;genomics;phylogeny
1082,1880603,drosophila;annotation;comparative;fly;genome
1083,1880603,method;evolution;genome
1084,1880603,repeats;genome size;phylogeny;dmel;droso
1085,1880603,comparative genomics;evolution;phylogeny;2007;drosophila
1086,1910555,promoter;expression
1087,1910555,expression regulation;promoter;synthetic biology
1088,1910555,syntheticbiology;rules;promoter;excellent;design
1089,1910555,organization;activator;model;synthetic;coli;luciferase;factor;arac;transcription;operator;bioinformatics;regulation;noncoding;polymerase;logic;arabinose;biology;comparative;gene;library;prokaryote;repression;protein;combinatorial;activation;circuits;architecture;bacteria;promoter;lac;laci;sequence;initiation;interaction;repressor;experimental
1090,1910555,cis regulatory elements;eisen journal club;rich presented;grammar;round robin
1091,1910555,transcriptome;transcription;tfbs;regulation;expression
1092,1910555,gene expression;systems biology;gene circuits;synthetic biology
1093,1910555,actex;transcription modules
1094,1910555,gene;expression;synthetic;promoter
1095,1910555,network;bioinformatics;systems;tfs
1096,1910555,evo computation;evolvability;systems biology;informatics;genotype to phenotype;gene expression;evolution
1097,1926414,memory;nichola;consolidation;kristina;heather;hippocampus;learning;pfc
1098,1926414,cortex;memory;sleep
1099,1926414,sleep;rat;electrophysiology;memory;hippocampus;prefrontal
1100,1989097,evolution;gene;genome wide;orf;transcription;rna
1101,1989097,gene finding;comparative genomics;annotation;human;noncoding;genome annotation
1102,1989097,gene expression;evolutionary proteomics;evolution;genome variation
1103,1989097,genome;sequence analysis;genomic
1104,1989097,genetics;vertebrates;primates;data mining;proteins;sequence;humans;phylogenomics;amino acid;animals;rna;methods;homology;genome;algorithms;hominidae;mammals
1105,1989097,bioinformatics;genomics
1106,2163327,informatics;semanticweb;web30
1107,2163327,hype;semantic web
1108,2235507,gene expression;transcription factor binding site;evolution
1109,2235507,microarray;fungi;cis regulatory
1110,2235507,gene;promoter;expression
1111,2235507,gene expression;systems biology;evolutionary genomics;evolution
1112,2235507,promoter;divergence;gene;expression;evolution
1113,2288308,transcription;regulation
1114,2288308,msa;alignment
1115,2288308,alignment;alignment accuracy
1116,2288308,phylogenetics;genomics
1117,2288308,alignment;bioinformatics;genome
1118,2288308,alignment;phyloalignment;test;phylogeny
1119,2288308,methods;alignment;genomics;phylogenetics
1120,2288308,phylogenetics;sequence alignment;evolution;faulty assumptions;phylogenomics
1121,2288308,alignment;tree comparison
